iter	RMSE
1665	2.343144428
1666	2.342644482
1667	2.342570043
1668	2.342042629
1669	2.341363725
1670	2.340463698
1671	2.339588819
1672	2.339191291
1673	2.338868512
1674	2.338609332
1675	2.338119061
1676	2.337575687
1677	2.336929924
1678	2.336257605
1679	2.335708542
1680	2.334805865
1681	2.334497748
1682	2.333584543
1683	2.332915965
1684	2.332688214
1685	2.332581891
1686	2.332026588
1687	2.33178787
1688	2.331155195
1689	2.330609868
1690	2.329984465
1691	2.328927681
1692	2.328317323
1693	2.327529208
1694	2.326861667
1695	2.326179867
1696	2.32549417
1697	2.325037655
1698	2.324279535
1699	2.323638144
1700	2.32292343
1701	2.322351118
1702	2.321376737
1703	2.320946194
1704	2.320371609
1705	2.319818295
1706	2.319296977
1707	2.318650402
1708	2.318260523
1709	2.317956819
1710	2.31731408
1711	2.316904038
1712	2.316033223
1713	2.315603284
1714	2.315053169
1715	2.314136941
1716	2.313261096
1717	2.312906879
1718	2.312157486
1719	2.311350542
1720	2.310972248
1721	2.310348875
1722	2.309768471
1723	2.309412605
1724	2.308783374
1725	2.307757923
1726	2.307302697
1727	2.30665686
1728	2.306225017
1729	2.305403549
1730	2.304982976
1731	2.304311758
1732	2.304005775
1733	2.303514942
1734	2.303295806
1735	2.302924401
1736	2.302732755
1737	2.302149952
1738	2.301574711
1739	2.301107087
1740	2.300527078
1741	2.30000741
1742	2.299852063
1743	2.299707909
1744	2.299307353
1745	2.299181462
1746	2.29850237
1747	2.298218741
1748	2.297910555
1749	2.297637361
1750	2.297378728
1751	2.296907363
1752	2.296371305
1753	2.296243535
1754	2.296028999
1755	2.295350617
1756	2.294833866
1757	2.294399448
1758	2.293974451
1759	2.293476563
1760	2.29294325
1761	2.29252015
1762	2.292066238
1763	2.291672183
1764	2.291080981
1765	2.290822055
1766	2.290128937
1767	2.290011621
1768	2.289542162
1769	2.289016093
1770	2.288882728
1771	2.288454919
1772	2.287949225
1773	2.287542121
1774	2.286942077
1775	2.286391306
1776	2.286280524
1777	2.286197097
1778	2.285589543
1779	2.284928939
1780	2.284597414
1781	2.284208232
1782	2.283372676
1783	2.282640445
1784	2.282000588
1785	2.281576269
1786	2.281131043
1787	2.280617702
1788	2.280233749
1789	2.280072907
1790	2.279500052
1791	2.279242622
1792	2.278809914
1793	2.278677891
1794	2.278312828
1795	2.277472739
1796	2.27703917
1797	2.276522086
1798	2.276073389
1799	2.275867657
1800	2.275349592
1801	2.274811492
1802	2.274505568
1803	2.274039473
1804	2.27358205
1805	2.272988249
1806	2.272376794
1807	2.272039137
1808	2.271897761
1809	2.271447597
1810	2.270796676
1811	2.270382332
1812	2.270176297
1813	2.269839729
1814	2.269657385
1815	2.269388871
1816	2.268864989
1817	2.268516869
1818	2.268381241
1819	2.267934715
1820	2.267296858
1821	2.266759088
1822	2.265981646
1823	2.265190116
1824	2.264746816
1825	2.264355351
1826	2.264030541
1827	2.263472389
1828	2.263014673
1829	2.262485314
1830	2.262383593
1831	2.261857689
1832	2.261510256
1833	2.261271203
1834	2.260563066
1835	2.259972878
1836	2.259590807
1837	2.259400892
1838	2.25892673
1839	2.258293523
1840	2.258151374
1841	2.257641464
1842	2.257249613
1843	2.256838146
1844	2.256257012
1845	2.255501332
1846	2.255099486
1847	2.254524465
1848	2.253521175
1849	2.253014733
1850	2.252572857
1851	2.252113509
1852	2.251706103
1853	2.251365123
1854	2.251091153
1855	2.25069966
1856	2.250203862
1857	2.249571001
1858	2.249270502
1859	2.249013708
1860	2.248771618
1861	2.248259353
1862	2.248022061
1863	2.247591858
1864	2.246914772
1865	2.24654246
1866	2.246010647
1867	2.245595214
1868	2.245185779
1869	2.244573845
1870	2.24401094
1871	2.24385091
1872	2.243777251
1873	2.243247405
1874	2.242781698
1875	2.242287621
1876	2.241730489
1877	2.241221337
1878	2.240646849
1879	2.24038511
1880	2.239988532
1881	2.239594751
1882	2.239232824
1883	2.238930079
1884	2.238569397
1885	2.238114851
1886	2.2376033
1887	2.237083929
1888	2.236675498
1889	2.236207071
1890	2.235781218
1891	2.235178352
1892	2.234728271
1893	2.234141996
1894	2.233938688
1895	2.233540437
1896	2.23298007
1897	2.232898405
1898	2.232333141
1899	2.23197875
1900	2.231533583
1901	2.231033602
1902	2.230732389
1903	2.229729183
1904	2.229260003
1905	2.228613449
1906	2.228160615
1907	2.227876471
1908	2.227260967
1909	2.226793665
1910	2.226583982
1911	2.226513535
1912	2.225945824
1913	2.225635099
1914	2.225195106
1915	2.224974584
1916	2.224772524
1917	2.224483677
1918	2.224098966
1919	2.223631189
1920	2.223563812
1921	2.22318696
1922	2.222828276
1923	2.222447519
1924	2.22209962
1925	2.221859596
1926	2.221626985
1927	2.221261259
1928	2.220704883
1929	2.220345603
1930	2.220280173
1931	2.219946523
1932	2.219579797
1933	2.219433848
1934	2.218951259
1935	2.218589375
1936	2.218171308
1937	2.217919423
1938	2.217679112
1939	2.217313494
1940	2.216871588
1941	2.216564813
1942	2.216339879
1943	2.215892553
1944	2.215653296
1945	2.215147551
1946	2.214465076
1947	2.214099932
1948	2.213975856
1949	2.213702482
1950	2.213009722
1951	2.212930683
1952	2.212321542
1953	2.212248486
1954	2.212076734
1955	2.211655477
1956	2.210958163
1957	2.210813034
1958	2.210420809
1959	2.210070933
1960	2.209672716
1961	2.209456675
1962	2.209242171
1963	2.209063043
1964	2.208316345
1965	2.207955658
1966	2.207462738
1967	2.206534422
1968	2.205992977
1969	2.205661487
1970	2.205325303
1971	2.205249843
1972	2.204959042
1973	2.204681973
1974	2.204234628
1975	2.203868494
1976	2.203521288
1977	2.203084185
1978	2.202824114
1979	2.202284332
1980	2.202066117
1981	2.201824025
1982	2.201519737
1983	2.201235822
1984	2.200767365
1985	2.200461324
1986	2.199962112
1987	2.19972052
1988	2.199137565
1989	2.198635664
1990	2.19812828
1991	2.197715272
1992	2.197352876
1993	2.1971306
1994	2.196585007
1995	2.195890593
1996	2.195618565
1997	2.195194359
1998	2.194746513
1999	2.194393886
2000	2.194137215
2001	2.193825057
2002	2.193798523
2003	2.1934554
2004	2.192911157
2005	2.192640801
2006	2.191985965
2007	2.191846069
2008	2.191380639
2009	2.191307174
2010	2.191278316
2011	2.190968232
2012	2.190852485
2013	2.190434711
2014	2.189908761
2015	2.189561833
2016	2.189379323
2017	2.188814718
2018	2.188237281
2019	2.188015029
2020	2.187898128
2021	2.187251552
2022	2.186638872
2023	2.186187712
2024	2.185652542
2025	2.185516498
2026	2.185070951
2027	2.184569524
2028	2.18433074
2029	2.184024482
2030	2.183750848
2031	2.18359515
2032	2.183127366
2033	2.182732882
2034	2.182383108
2035	2.182323958
2036	2.181886035
2037	2.181752795
2038	2.181580648
2039	2.181037348
2040	2.180697524
2041	2.180128841
2042	2.179532721
2043	2.179491724
2044	2.179051273
2045	2.178596388
2046	2.178020909
2047	2.177684161
2048	2.177563054
2049	2.177287538
2050	2.176827664
2051	2.176375631
2052	2.176029679
2053	2.175865741
2054	2.175239983
2055	2.174800378
2056	2.174410535
2057	2.174108188
2058	2.174036594
2059	2.173396955
2060	2.172846516
2061	2.172685142
2062	2.172485921
2063	2.172142137
2064	2.171944217
2065	2.171801649
2066	2.171427437
2067	2.171160542
2068	2.170812128
2069	2.170449831
2070	2.170380005
2071	2.169952491
2072	2.169558
2073	2.1689592
2074	2.168791166
2075	2.168380824
2076	2.168214362
2077	2.167784588
2078	2.167562177
2079	2.167245233
2080	2.166921452
2081	2.166754129
2082	2.166629622
2083	2.166148928
2084	2.166045336
2085	2.165455989
2086	2.164751917
2087	2.164307888
2088	2.163783459
2089	2.163303117
2090	2.163130576
2091	2.162597181
2092	2.162169239
2093	2.16187787
2094	2.161429954
2095	2.161269698
2096	2.161088693
2097	2.160710311
2098	2.160306606
2099	2.1598092
2100	2.159154756
2101	2.159114986
2102	2.159022519
2103	2.158523569
2104	2.158182081
2105	2.157695728
2106	2.157022143
2107	2.156979583
2108	2.156555494
2109	2.156236716
2110	2.155753009
2111	2.155312907
2112	2.154267894
2113	2.153789891
2114	2.153198231
2115	2.15295957
2116	2.152589253
2117	2.152166081
2118	2.151600424
2119	2.151273018
2120	2.150830709
2121	2.150596392
2122	2.150231659
2123	2.149839514
2124	2.149263748
2125	2.14884339
2126	2.148485125
2127	2.147938821
2128	2.147512247
2129	2.147121163
2130	2.146739871
2131	2.146157883
2132	2.145553893
2133	2.145185835
2134	2.144882338
2135	2.144525004
2136	2.144163809
2137	2.143898222
2138	2.143598909
2139	2.143044713
2140	2.142716883
2141	2.142206766
2142	2.141828684
2143	2.141422918
2144	2.140932226
2145	2.140650521
2146	2.140216423
2147	2.139910279
2148	2.139291202
2149	2.138735771
2150	2.138455857
2151	2.138081135
2152	2.137860519
2153	2.137443686
2154	2.137083351
2155	2.136757648
2156	2.136541253
2157	2.136418379
2158	2.136065738
2159	2.135125965
2160	2.13481821
2161	2.134518196
2162	2.134088712
2163	2.133819218
2164	2.133294075
2165	2.132963173
2166	2.132544236
2167	2.132347589
2168	2.132048575
2169	2.131768783
2170	2.131318324
2171	2.131031612
2172	2.13059962
2173	2.130187993
2174	2.129937238
2175	2.129798609
2176	2.129415932
2177	2.129311261
2178	2.129027526
2179	2.128680222
2180	2.128386759
2181	2.128013261
2182	2.127467406
2183	2.126751702
2184	2.126422485
2185	2.126188596
2186	2.125860855
2187	2.125449326
2188	2.125075205
2189	2.124650991
2190	2.124345302
2191	2.123977158
2192	2.123837082
2193	2.123274649
2194	2.12282787
2195	2.122446205
2196	2.121848686
2197	2.121493482
2198	2.121249182
2199	2.121109246
2200	2.120743681
2201	2.120083464
2202	2.119510257
2203	2.118926854
2204	2.118592049
2205	2.11853685
2206	2.118424733
2207	2.118228196
2208	2.117847846
2209	2.11765454
2210	2.117602988
2211	2.11737928
2212	2.117035842
2213	2.116852398
2214	2.116677153
2215	2.116382383
2216	2.116153324
2217	2.115814086
2218	2.115688448
2219	2.115371949
2220	2.115083008
2221	2.114359853
2222	2.113972786
2223	2.113757365
2224	2.113276525
2225	2.112708182
2226	2.112524453
2227	2.112208026
2228	2.11181742
2229	2.111384334
2230	2.111218669
2231	2.110844161
2232	2.110361026
2233	2.109845525
2234	2.109542086
2235	2.109154363
2236	2.109019269
2237	2.108493608
2238	2.108187979
2239	2.107737877
2240	2.107268334
2241	2.106875595
2242	2.106628972
2243	2.106169357
2244	2.105944481
2245	2.10556917
2246	2.105150023
2247	2.10476214
2248	2.104700223
2249	2.104267696
2250	2.10408988
2251	2.103999757
2252	2.103797506
2253	2.103345691
2254	2.103131449
2255	2.103030787
2256	2.102660049
2257	2.102372555
2258	2.101781674
2259	2.101282403
2260	2.100935151
2261	2.100573803
2262	2.100119244
2263	2.099762007
2264	2.099562445
2265	2.099079853
2266	2.09861112
2267	2.098105945
2268	2.097876087
2269	2.097574469
2270	2.09741302
2271	2.096982904
2272	2.096757776
2273	2.096512534
2274	2.096194776
2275	2.095951291
2276	2.09537248
2277	2.095272503
2278	2.094959131
2279	2.094703144
2280	2.094084832
2281	2.093602931
2282	2.092974095
2283	2.092757673
2284	2.092313482
2285	2.091990356
2286	2.091742376
2287	2.091570231
2288	2.091298607
2289	2.091047686
2290	2.09052034
2291	2.090087466
2292	2.089728294
2293	2.089112394
2294	2.08892124
2295	2.088510668
2296	2.088089984
2297	2.087873059
2298	2.087435209
2299	2.08733391
2300	2.086958908
2301	2.086622124
2302	2.085868241
2303	2.085516398
2304	2.085103409
2305	2.084894391
2306	2.084798286
2307	2.084505097
2308	2.084449364
2309	2.083878291
2310	2.083392658
2311	2.082832095
2312	2.082473967
2313	2.082121996
2314	2.081591627
2315	2.081319275
2316	2.080879626
2317	2.08065351
2318	2.080149198
2319	2.079928257
2320	2.079506115
2321	2.079267381
2322	2.079097643
2323	2.079013714
2324	2.078914759
2325	2.07860303
2326	2.078246614
2327	2.077809368
2328	2.077374999
2329	2.076997855
2330	2.076505982
2331	2.076197597
2332	2.075910852
2333	2.075513486
2334	2.075195507
2335	2.074813949
2336	2.074603794
2337	2.074391329
2338	2.074045924
2339	2.07385911
2340	2.073740147
2341	2.073546993
2342	2.073380965
2343	2.072950846
2344	2.072757345
2345	2.07252367
2346	2.072106701
2347	2.071824524
2348	2.071445357
2349	2.070977052
2350	2.070632441
2351	2.070546687
2352	2.070313928
2353	2.069859588
2354	2.06931998
2355	2.06896151
2356	2.068584327
2357	2.06854036
2358	2.068265225
2359	2.068008318
2360	2.067761388
2361	2.067535212
2362	2.067172676
2363	2.066817547
2364	2.066383888
2365	2.065966088
2366	2.06570965
2367	2.065684136
2368	2.065128245
2369	2.064751295
2370	2.064463966
2371	2.064120167
2372	2.064060394
2373	2.063877168
2374	2.063556248
2375	2.063186232
2376	2.06289578
2377	2.062640202
2378	2.062317933
2379	2.06226306
2380	2.0616313
2381	2.061320196
2382	2.06127294
2383	2.060776213
2384	2.060148355
2385	2.059818936
2386	2.059551323
2387	2.059177596
2388	2.058902885
2389	2.058576298
2390	2.058294941
2391	2.058018803
2392	2.057311825
2393	2.056950176
2394	2.056641157
2395	2.056453453
2396	2.056212918
2397	2.055912715
2398	2.055733288
2399	2.055299116
2400	2.054710175
2401	2.054439124
2402	2.054184732
2403	2.054018042
2404	2.053721897
2405	2.053331016
2406	2.053098701
2407	2.052817903
2408	2.052519799
2409	2.052070108
2410	2.051719857
2411	2.051462645
2412	2.050900113
2413	2.050374105
2414	2.049793037
2415	2.049374568
2416	2.049053204
2417	2.048672588
2418	2.048395831
2419	2.048180028
2420	2.048108959
2421	2.047650187
2422	2.047145422
2423	2.04641266
2424	2.0460236
2425	2.045840817
2426	2.045568761
2427	2.04533576
2428	2.045035398
2429	2.044765519
2430	2.044467391
2431	2.044126022
2432	2.043842741
2433	2.043527732
2434	2.043313487
2435	2.042873211
2436	2.042494317
2437	2.042084519
2438	2.04179326
2439	2.041401266
2440	2.041017649
2441	2.040696723
2442	2.040586424
2443	2.040134486
2444	2.039858737
2445	2.039539987
2446	2.039103729
2447	2.038463033
2448	2.038050838
2449	2.037761602
2450	2.03772515
2451	2.037680062
2452	2.03758791
2453	2.037293133
2454	2.036903858
2455	2.036809284
2456	2.036532618
2457	2.036157015
2458	2.035748282
2459	2.035247752
2460	2.034827623
2461	2.034518553
2462	2.034210079
2463	2.03391604
2464	2.033589708
2465	2.033268592
2466	2.033000202
2467	2.032574048
2468	2.032167036
2469	2.031848163
2470	2.031451326
2471	2.031172024
2472	2.030741783
2473	2.030496369
2474	2.030445413
2475	2.030162324
2476	2.029744228
2477	2.029513552
2478	2.029194795
2479	2.028770294
2480	2.028636265
2481	2.028274193
2482	2.027706832
2483	2.027124339
2484	2.026658284
2485	2.026456958
2486	2.026295399
2487	2.026117475
2488	2.025730353
2489	2.025487519
2490	2.025242224
2491	2.024815955
2492	2.024516934
2493	2.02427797
2494	2.023877445
2495	2.023585134
2496	2.023446537
2497	2.022998606
2498	2.022649476
2499	2.022316716
2500	2.022058915
2501	2.021762294
2502	2.021569862
2503	2.021338051
2504	2.021102287
2505	2.020786352
2506	2.020440793
2507	2.020075323
2508	2.019803213
2509	2.019462378
2510	2.019208219
2511	2.018824798
2512	2.018411343
2513	2.018234995
2514	2.017964558
2515	2.017710007
2516	2.017146407
2517	2.016868855
2518	2.016686742
2519	2.016310609
2520	2.016064012
2521	2.015852442
2522	2.015457182
2523	2.015175312
2524	2.014782918
2525	2.014185709
2526	2.0136995
2527	2.013196008
2528	2.012915515
2529	2.01246384
2530	2.012106466
2531	2.011701975
2532	2.01129577
2533	2.011192837
2534	2.010851942
2535	2.010401036
2536	2.010218093
2537	2.009867185
2538	2.009761982
2539	2.009350212
2540	2.009102108
2541	2.008837899
2542	2.008666998
2543	2.008409526
2544	2.008112648
2545	2.007843761
2546	2.007663585
2547	2.007117081
2548	2.006983752
2549	2.006824558
2550	2.00620065
2551	2.005931657
2552	2.005738109
2553	2.005482882
2554	2.00535353
2555	2.005033887
2556	2.004545952
2557	2.0041896
2558	2.003783371
2559	2.0036881
2560	2.003299311
2561	2.003095498
2562	2.003007228
2563	2.002788196
2564	2.00264648
2565	2.002536657
2566	2.002496819
2567	2.002250787
2568	2.002081457
2569	2.001682638
2570	2.001397585
2571	2.001078368
2572	2.000827937
2573	2.000734736
2574	2.000327102
2575	2.000170527
2576	2.000028616
2577	1.999523207
2578	1.999205201
2579	1.998983515
2580	1.998882785
2581	1.998739421
2582	1.998466559
2583	1.998205775
2584	1.998010417
2585	1.997486537
2586	1.99709026
2587	1.996971164
2588	1.996491799
2589	1.996181023
2590	1.995767645
2591	1.995582078
2592	1.995176897
2593	1.994879559
2594	1.994613789
2595	1.993953834
2596	1.993522549
2597	1.993215053
2598	1.992741882
2599	1.992353796
2600	1.992198092
2601	1.991623026
2602	1.991489754
2603	1.991335286
2604	1.990957464
2605	1.990806308
2606	1.990572608
2607	1.990470217
2608	1.989891413
2609	1.989485477
2610	1.989021752
2611	1.988322098
2612	1.98796482
2613	1.987681515
2614	1.987362144
2615	1.987047769
2616	1.986899953
2617	1.986798236
2618	1.986317553
2619	1.986135367
2620	1.985947588
2621	1.985667525
2622	1.985361688
2623	1.98532334
2624	1.985149459
2625	1.984706776
2626	1.984593559
2627	1.98429789
2628	1.983991466
2629	1.98343941
2630	1.983222259
2631	1.982896297
2632	1.982510696
2633	1.98224865
2634	1.981998063
2635	1.981455607
2636	1.981090001
2637	1.980896007
2638	1.980639638
2639	1.980238818
2640	1.979954931
2641	1.979772941
2642	1.979523507
2643	1.979186733
2644	1.978981332
2645	1.978721624
2646	1.978376777
2647	1.977951525
2648	1.977674821
2649	1.977610455
2650	1.977428832
2651	1.977172469
2652	1.977003639
2653	1.976533583
2654	1.97634131
2655	1.976267923
2656	1.975583498
2657	1.975336199
2658	1.975091626
2659	1.974775277
2660	1.974585538
2661	1.974123852
2662	1.97359437
2663	1.973422639
2664	1.973328677
2665	1.973075636
2666	1.972794248
2667	1.972649934
2668	1.97247214
2669	1.972139966
2670	1.97194548
2671	1.971568671
2672	1.971220149
2673	1.971056822
2674	1.970567592
2675	1.97039348
2676	1.970219101
2677	1.970095027
2678	1.969774116
2679	1.969053667
2680	1.968475739
2681	1.968253765
2682	1.967958369
2683	1.967696359
2684	1.967106367
2685	1.966613569
2686	1.966507536
2687	1.966213308
2688	1.96588227
2689	1.965450346
2690	1.965074858
2691	1.964759592
2692	1.964390884
2693	1.964049584
2694	1.963733712
2695	1.963457088
2696	1.963094632
2697	1.962937153
2698	1.962564654
2699	1.962505383
2700	1.962400523
2701	1.961988804
2702	1.961778937
2703	1.961564478
2704	1.961174751
2705	1.960747491
2706	1.960481789
2707	1.960376103
2708	1.960227325
2709	1.960186479
2710	1.960089312
2711	1.959793109
2712	1.959397275
2713	1.959337289
2714	1.959021474
2715	1.958912296
2716	1.958567964
2717	1.958400635
2718	1.957755822
2719	1.957582003
2720	1.957296169
2721	1.957206602
2722	1.956935629
2723	1.956406587
2724	1.956194917
2725	1.956117482
2726	1.955682534
2727	1.955413815
2728	1.955153326
2729	1.954644309
2730	1.954347818
2731	1.954086893
2732	1.953855376
2733	1.953495255
2734	1.953302947
2735	1.953046781
2736	1.952899625
2737	1.952601203
2738	1.952326877
2739	1.952155417
2740	1.951936725
2741	1.951795291
2742	1.951103526
2743	1.950882415
2744	1.950783653
2745	1.950686629
2746	1.950233988
2747	1.949702117
2748	1.949361407
2749	1.948925131
2750	1.948812762
2751	1.94850719
2752	1.948077295
2753	1.947735216
2754	1.947509835
2755	1.947166687
2756	1.946681511
2757	1.946449291
2758	1.94621448
2759	1.946017517
2760	1.945705319
2761	1.945209937
2762	1.944930672
2763	1.944669077
2764	1.944449832
2765	1.944264812
2766	1.943935569
2767	1.943735572
2768	1.94367606
2769	1.943333365
2770	1.942731089
2771	1.942304017
2772	1.94207835
2773	1.941806269
2774	1.941402109
2775	1.941155769
2776	1.94068973
2777	1.940399662
2778	1.940037082
2779	1.939514161
2780	1.939306982
2781	1.938988691
2782	1.938685912
2783	1.938385197
2784	1.938169212
2785	1.937721485
2786	1.937304019
2787	1.936990141
2788	1.936717303
2789	1.936241436
2790	1.93587714
2791	1.935806787
2792	1.935686272
2793	1.93553067
2794	1.935215651
2795	1.934853957
2796	1.934404077
2797	1.934054065
2798	1.93357637
2799	1.933554319
2800	1.933458053
2801	1.933112716
2802	1.933067021
2803	1.932609452
2804	1.932261508
2805	1.932100269
2806	1.931711661
2807	1.931304398
2808	1.930892631
2809	1.930576456
2810	1.930332812
2811	1.929787346
2812	1.929367024
2813	1.929139156
2814	1.92893286
2815	1.928604191
2816	1.92825451
2817	1.927919946
2818	1.927773789
2819	1.927404719
2820	1.926923454
2821	1.926764547
2822	1.926716201
2823	1.926454543
2824	1.926339679
2825	1.926020509
2826	1.925745023
2827	1.925085635
2828	1.924787752
2829	1.924424554
2830	1.923869554
2831	1.923523857
2832	1.923213426
2833	1.923101073
2834	1.922935327
2835	1.922751561
2836	1.922333504
2837	1.92188945
2838	1.921607029
2839	1.921240417
2840	1.921117953
2841	1.92084085
2842	1.920520384
2843	1.920339127
2844	1.920114015
2845	1.919840052
2846	1.919517828
2847	1.919106378
2848	1.91888248
2849	1.918540274
2850	1.918291617
2851	1.917946708
2852	1.917523121
2853	1.917292801
2854	1.916935905
2855	1.916691466
2856	1.916381057
2857	1.916140788
2858	1.915727881
2859	1.915452684
2860	1.915315923
2861	1.915097441
2862	1.914815039
2863	1.914640226
2864	1.914565688
2865	1.91423905
2866	1.914151589
2867	1.913928317
2868	1.913548369
2869	1.913279682
2870	1.912939959
2871	1.912585792
2872	1.912032544
2873	1.91168639
2874	1.911462656
2875	1.911336111
2876	1.911159672
2877	1.911049562
2878	1.910735715
2879	1.910501929
2880	1.910063501
2881	1.909616812
2882	1.909449771
2883	1.909249085
2884	1.908899224
2885	1.908699126
2886	1.908278105
2887	1.907819309
2888	1.907443182
2889	1.907209645
2890	1.906774471
2891	1.906454943
2892	1.906110803
2893	1.9058193
2894	1.905496575
2895	1.90528095
2896	1.904785302
2897	1.904563624
2898	1.904248104
2899	1.903887277
2900	1.903527248
2901	1.903142954
2902	1.902845005
2903	1.902441831
2904	1.902035903
2905	1.901713235
2906	1.901226151
2907	1.900912285
2908	1.900810519
2909	1.900627356
2910	1.900213077
2911	1.899929044
2912	1.899600335
2913	1.89948361
2914	1.898933833
2915	1.898601759
2916	1.898210866
2917	1.898000788
2918	1.897795608
2919	1.89764439
2920	1.897410355
2921	1.897179159
2922	1.897081167
2923	1.896813092
2924	1.896244842
2925	1.895883569
2926	1.895552641
2927	1.895385169
2928	1.895327285
2929	1.895225816
2930	1.89486807
2931	1.894760433
2932	1.894557391
2933	1.894251799
2934	1.893904763
2935	1.893804586
2936	1.893531154
2937	1.89349021
2938	1.893224031
2939	1.893035148
2940	1.892790842
2941	1.892550223
2942	1.892202726
2943	1.89196494
2944	1.891928405
2945	1.891595732
2946	1.89130056
2947	1.891259831
2948	1.890484088
2949	1.890098162
2950	1.889889682
2951	1.889655724
2952	1.889567006
2953	1.889334776
2954	1.889094631
2955	1.888838936
2956	1.888703345
2957	1.888463398
2958	1.887938735
2959	1.887546956
2960	1.887297674
2961	1.887158967
2962	1.887023437
2963	1.886674293
2964	1.886590778
2965	1.886131331
2966	1.885908086
2967	1.885589492
2968	1.885210519
2969	1.885062985
2970	1.884475753
2971	1.884025644
2972	1.883653663
2973	1.883459348
2974	1.88324363
2975	1.882901121
2976	1.88256025
2977	1.88241442
2978	1.882310605
2979	1.882106628
2980	1.881934477
2981	1.881856798
2982	1.88163293
2983	1.881430791
2984	1.881400129
2985	1.881029105
2986	1.880683321
2987	1.880158856
2988	1.879949243
2989	1.879600553
2990	1.879243062
2991	1.878807463
2992	1.878663346
2993	1.878488409
2994	1.878265163
2995	1.87786294
2996	1.877601048
2997	1.877323682
2998	1.877262581
2999	1.877003388
